@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R2-3,6-13,15-20,23,25,28,30-32,35-45'

@attribute NumDots numeric
@attribute UrlLength numeric
@attribute NumDash numeric
@attribute NumNumericChars numeric
@attribute PathLength numeric
@attribute QueryLength numeric
@attribute NumSensitiveWords numeric
@attribute PctExtHyperlinks numeric
@attribute PctExtResourceUrls numeric
@attribute InsecureForms numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute ExtMetaScriptLinkRT numeric
@attribute PctExtNullSelfRedirectHyperlinksRT numeric
@attribute CLASS_LABEL {0,1}

@data
1,94,10,0,78,0,0,0.062893,0.8,1,0.031447,0,0,1,0
1,100,1,8,13,55,0,0.435897,0.305556,1,0,0,0,0,0
2,72,2,4,17,30,0,0.044444,0.1875,1,0,0,0,1,0
2,96,7,7,69,0,0,0.15,0.384615,1,0.3,0,0,0,0
1,67,3,8,43,0,0,0.939759,1,1,0.060241,1,-1,-1,0
1,90,10,11,67,7,0,0.377358,1,1,0,0,-1,0,0
1,88,8,8,67,0,0,0.256,0.365854,1,0,0,0,1,0
1,101,8,8,76,0,0,0.135849,0.30137,1,0.011321,0,0,1,0
2,74,5,7,53,0,0,0.209302,0.328125,1,0.081395,0,0,1,0
3,60,0,5,18,8,0,0.222222,0.458333,1,0,0,0,1,0
3,100,6,7,73,0,0,0.066667,0.071429,0,0.009524,0,1,1,0
1,63,5,0,46,0,0,0.083333,0.3,1,0.09375,0,0,1,0
3,131,7,0,34,61,1,0.030534,0.771429,1,0,0,0,1,0
1,91,0,5,62,0,0,0.027778,1,1,0.122222,0,-1,1,0
2,84,0,21,59,0,0,0.142857,0.066667,1,0,0,1,1,0
1,93,7,6,70,0,0,0.037037,0.196078,1,0.175926,0,0,1,0
1,99,10,9,77,0,0,0.211382,0.47541,1,0.00813,0,0,1,0
1,74,7,6,56,0,0,0.131579,0.123596,1,0.031579,0,0,1,0
1,62,4,4,27,16,0,0.028689,0.156863,1,0,0,1,1,0
2,95,7,10,69,0,0,0.027907,0.140625,1,0.07907,0,0,1,0
2,91,4,6,38,18,0,0.075949,0.365854,1,0,0,0,1,0
4,67,0,5,28,16,0,0.026667,0.36,1,0,0,0,1,0
1,205,1,7,16,163,0,0.126437,0.2,1,0,0,0,1,0
2,60,0,14,38,0,0,0.135417,0.285714,0,0.03125,0,0,1,0
3,121,6,7,80,0,0,0.000937,0.032258,1,0.001874,0,1,1,0
2,92,7,0,60,0,0,0.385204,0.467626,0,0,0,0,0,0
1,86,12,18,66,0,0,0.561404,0.166667,1,0,0,1,0,0
1,80,2,0,59,0,0,0.064103,0.232143,1,0.019231,0,0,1,0
1,83,9,10,64,0,0,0.081633,0.454545,1,0.020408,0,0,1,0
1,75,5,2,51,0,0,0.119403,0.292308,1,0.044776,0,0,1,0
1,87,7,3,63,0,0,0.002165,0.058824,0,0,0,1,1,0
1,88,3,8,69,0,0,0.076923,0.42623,0,0.025641,0,0,1,0
3,74,1,22,12,39,0,0.015873,0.36,1,0,0,0,1,0
2,68,2,4,34,13,0,0.080745,0.181818,1,0,0,0,1,0
3,162,18,6,139,0,0,0.123457,0.12,1,0,0,0,1,0
2,110,10,8,85,0,0,0.1,0.071429,1,0,0,1,1,0
2,84,6,7,33,13,0,0.092437,0.225806,1,0,0,0,1,0
2,69,2,16,41,0,0,0.612903,0.933333,0,0.032258,1,-1,0,0
3,97,6,5,66,0,0,0.610811,0.135135,1,0.005405,0,0,0,0
7,137,2,38,1,110,0,0.153333,0.038462,1,0.02,0,1,1,0
2,97,8,9,71,0,0,0.333333,0.676471,1,0.034483,0,0,0,0
3,141,11,10,93,0,0,0.086957,0.190476,1,0,0,0,1,0
2,72,5,0,50,0,0,0.194444,0.266667,1,0.074074,0,0,1,0
2,84,0,0,13,44,0,0.024324,0.028986,1,0,0,0,1,0
4,103,9,5,70,0,0,0.129108,0.847682,0,0.046948,0,0,1,0
2,90,8,1,63,0,0,0,0.666667,0,0,0,-1,1,0
2,63,2,8,28,0,0,0.202899,1,1,0.086957,0,-1,1,0
1,79,0,12,7,46,0,0.052381,0.166667,1,0,0,0,1,0
3,96,1,9,51,13,0,0.125,0.969697,1,0,0,-1,1,0
3,96,0,14,79,0,0,0.070755,0.15,1,0.080189,0,0,1,0
1,81,7,8,58,0,0,0.112426,0.272727,1,0.017751,0,0,1,0
1,72,7,9,52,0,0,0.029851,0.889706,1,0.002985,0,0,1,0
3,79,0,10,52,0,0,0.189759,0.315789,1,0.01506,0,0,1,0
2,80,10,3,49,0,0,0.025641,0.307692,1,0,0,0,1,0
2,95,8,12,68,0,0,0.282051,0.27451,1,0.051282,0,0,0,0
1,60,1,6,39,0,0,0.186047,0.380952,0,0,0,0,1,0
2,93,9,10,64,0,0,0.481481,0.944444,0,0.12963,0,-1,0,0
2,84,7,12,44,0,0,0.266667,0.9375,1,0,0,0,1,0
2,146,13,7,119,0,0,0.634146,0.625,1,0,1,-1,0,0
2,84,0,27,18,44,0,0.0125,0.021739,1,0,0,0,1,0
2,71,6,0,45,0,0,0.271605,0.419355,1,0,0,0,1,0
1,123,8,17,68,34,0,0.369565,0.765957,0,0,0,0,0,0
1,67,3,0,36,0,0,0.202128,0.176471,1,0.06383,0,1,1,0
1,60,3,1,39,0,0,0.1,0.219512,1,0.033333,0,0,1,0
3,101,10,6,75,0,0,0.341737,0.26087,1,0.002801,0,0,0,0
1,72,7,8,54,0,0,0.390558,1,1,0.120172,0,-1,0,0
3,118,6,5,16,65,0,0.162791,0.941176,1,0,0,-1,1,0
1,100,7,10,78,0,0,0.056277,0.444444,1,0.025974,0,0,1,0
2,64,0,4,36,0,0,0.064815,0.014706,0,0,0,0,1,0
1,72,6,6,42,0,0,0.436782,0.418919,1,0.011494,0,0,0,0
3,137,1,8,35,76,0,0.07,0.25,1,0,0,0,1,0
1,80,6,0,52,0,0,0.171429,0.76,0,0.021429,0,0,1,0
2,78,4,6,52,0,0,0.132867,0.205128,1,0.034965,0,0,1,0
1,103,11,5,88,0,0,0.195489,0.868132,1,0.015038,0,-1,1,0
1,161,4,1,39,98,0,0.448276,0.5,1,0.034483,0,0,0,0
3,78,5,4,58,0,0,0.013699,0.190476,1,0,0,0,1,0
1,71,5,8,41,0,0,0.180645,1,1,0.025806,0,0,1,0
4,61,1,6,36,0,0,0.25974,0.164706,1,0.025974,0,0,1,0
3,72,0,2,41,16,0,0,0.066667,1,0,0,1,1,0
1,78,0,0,24,29,0,0.086957,0.916667,1,0,0,0,1,0
2,94,8,4,66,0,0,0.227273,0.242424,1,0.015152,0,0,1,0
1,98,6,11,77,0,0,0.105058,0.541667,1,0.038911,0,0,1,0
2,75,1,8,27,28,0,0.050955,0.023256,1,0,0,1,1,0
2,65,4,4,50,0,0,0.085106,0.027397,1,0.27305,0,0,0,0
2,79,0,8,51,7,0,0.259259,0.385965,1,0,0,0,1,0
1,108,6,8,81,0,0,0.123457,0.588235,0,0.061728,0,0,1,0
3,116,0,36,27,66,0,0.038462,0.166667,1,0,0,1,1,0
1,87,8,6,66,0,0,0.046512,0.134615,1,0,0,1,1,0
1,64,3,0,45,0,0,0,0.078431,1,0.002597,0,0,1,0
1,143,6,17,71,44,0,0.416667,1,0,0,0,0,0,0
4,141,0,14,14,94,1,0.047619,0.576923,0,0,0,0,1,0
4,126,0,15,14,87,1,0.205882,0.423077,0,0,0,0,1,0
4,140,0,15,14,94,1,0.176,0.52,0,0,0,0,1,0
4,140,0,15,15,94,1,0.040404,0.56,0,0,0,0,1,0
1,64,7,3,45,0,0,0.224299,0.364706,1,0.102804,0,0,0,0
3,120,10,6,92,0,0,0.463158,0.615385,1,0.021053,0,0,0,0
2,78,0,4,10,44,0,0.285714,0.193548,1,0,0,0,1,0
3,119,9,4,92,0,0,0.091667,0.680851,0,0.008333,0,0,1,0
5,103,5,15,65,0,0,0.72549,0.125,1,0.026144,0,1,-1,0
1,127,12,5,105,0,0,0.333333,0.169811,1,0,0,0,0,0
1,70,6,0,48,0,0,0.147059,0.370968,1,0.029412,0,0,1,0
2,95,4,22,65,0,0,0.044118,0.985915,0,0.073529,0,-1,1,0
2,119,8,8,83,0,0,0.318059,0.985915,1,0,0,-1,0,0
2,112,8,11,22,65,0,0.05974,0.067708,1,0,0,0,1,0
1,62,5,0,41,0,0,0,0.25,1,0.00369,0,1,1,0
1,101,7,4,80,0,0,0.174757,0.357143,1,0,0,0,1,0
1,68,4,8,42,0,0,0.115646,1,1,0.047619,0,-1,1,0
1,111,4,12,44,44,0,0.224138,0.949367,1,0,0,-1,1,0
2,77,12,10,61,0,0,0.870056,0.878788,0,0.022599,0,0,-1,0
2,62,0,13,21,21,0,0.081761,0.055866,1,0,0,1,1,0
2,118,7,0,95,0,0,0.255814,1,0,0.294574,1,-1,0,0
3,131,0,24,1,89,0,0.614173,0.666667,0,0,1,0,0,0
1,158,13,16,92,44,0,0.205021,1,1,0,0,-1,1,0
2,70,0,5,24,24,0,0.08,0.153846,1,0,0,1,1,0
2,60,4,0,42,0,0,0.1875,0.421053,1,0.041667,0,0,1,0
2,63,0,2,25,14,0,0.055556,0.114286,1,0,0,0,1,0
1,60,5,8,45,0,0,0,0.5,0,0,1,1,1,0
3,61,0,0,7,30,0,0.041667,0.066667,1,0,0,1,1,0
3,122,5,15,73,17,0,0.345745,1,1,0,0,-1,0,0
1,130,3,22,26,86,0,0.03125,0.136364,1,0,0,1,1,0
3,176,19,6,138,0,0,0.628743,0.666667,1,0.011976,0,0,0,0
1,90,10,8,67,0,0,0.247706,0.979167,1,0.009174,0,-1,1,0
1,80,0,7,6,49,0,0.058824,0.125,0,0,0,0,1,0
4,72,0,6,53,0,0,0.111111,0,1,0.111111,0,1,1,0
3,170,2,2,1,141,0,0.04918,0.842105,1,0,0,-1,1,0
1,76,1,11,7,42,1,0.162162,0.28,1,0,0,0,1,0
1,81,6,8,55,0,0,0.488095,0.985294,1,0.107143,0,-1,0,0
2,112,14,2,89,0,0,0.194805,0.619048,1,0.012987,0,0,1,0
2,93,0,8,50,8,0,0.487179,0.75,1,0,0,0,0,0
1,114,5,7,55,0,0,0.113208,0.628571,1,0,0,1,1,0
1,100,10,8,74,0,0,0.253846,0.962963,1,0.023077,0,0,1,0
4,74,0,3,45,0,0,0.107143,0,1,0.142857,0,1,1,0
2,112,2,12,24,62,0,0,0.333333,1,0,0,0,1,0
3,69,1,0,1,26,0,0.119048,0.066667,1,0,0,1,1,0
3,81,2,5,27,17,0,0,0.666667,1,0,0,1,1,0
2,133,11,0,96,0,0,0.263636,0.980769,1,0.045455,0,0,1,0
1,85,6,9,54,0,0,0.107317,1,1,0.034146,0,0,1,0
1,81,4,2,43,13,0,0.428571,0.784091,1,0,0,0,0,0
1,94,10,11,70,0,0,0.162162,0.371429,1,0,0,0,1,0
1,65,5,0,38,0,0,0.208333,0.978723,1,0.091667,0,-1,1,0
1,113,12,6,89,0,0,0.183099,0.647059,0,0.028169,0,0,1,0
1,68,3,8,50,0,0,0.110497,0.04065,0,0.265193,0,0,0,0
2,63,0,4,22,23,0,0.333333,0.125,1,0,0,1,0,0
1,62,3,0,37,0,0,0.522727,0.176471,1,0.022727,0,0,0,0
2,67,4,5,21,28,0,0.090909,0,1,0,0,1,1,0
2,79,2,0,59,0,0,0.020325,0.54717,1,0.04065,0,-1,1,0
1,95,11,6,74,0,0,0.195876,0.325,0,0.005155,0,0,1,0
3,61,0,5,20,18,0,0,0.066667,0,0,0,1,1,0
2,63,0,24,40,0,0,0.021429,0.192308,1,0.007143,0,0,1,0
1,70,5,1,48,0,0,0.153846,0.384615,1,0.012821,0,0,1,0
1,69,6,8,48,0,0,0.162162,0.469697,1,0.027027,0,0,1,0
1,130,11,8,107,0,0,0.060403,0.242424,1,0,0,0,1,0
1,65,5,7,48,0,0,0.076,0.171053,1,0.04,0,0,1,0
1,63,3,6,43,0,1,0.055556,0.195652,1,0.009259,0,1,1,0
2,102,9,14,70,0,0,0.43662,0.864865,1,0.035211,0,0,0,0
3,60,2,2,34,0,0,0.240964,0.142857,1,0.072289,0,0,0,0
2,78,5,11,44,0,0,0.039216,0.333333,0,0.137255,0,0,1,0
3,77,0,6,15,38,0,0.045455,0.2,1,0,0,1,1,0
1,113,11,8,91,0,0,0.170124,0.246575,1,0.020747,0,0,1,0
5,85,2,21,60,0,0,0,0,0,0,0,0,1,0
2,33,0,3,14,0,0,0.961538,0.785714,1,0,1,-1,-1,0
1,52,3,3,30,0,0,0.146789,0.988764,1,0.100917,0,-1,1,0
2,44,3,3,27,0,0,0,0.210526,1,0,0,0,1,0
1,29,0,1,16,0,0,0,0.095238,0,0,0,0,1,0
1,27,0,5,11,0,0,0.003071,0.139535,1,0.001024,0,0,1,0
1,33,0,5,16,0,0,0.176471,0.2,1,0.058824,0,0,1,0
1,35,0,3,1,10,0,0.122951,0.383562,1,0,0,0,1,0
2,52,0,4,13,10,0,0.010989,0.684211,1,0,0,0,1,0
1,32,0,8,17,0,0,0.280899,0.977273,1,0.011236,0,-1,1,0
1,39,2,3,22,0,0,0.10559,0.987654,1,0.062112,0,-1,1,0
1,52,5,2,35,0,0,0.198529,0.978261,1,0.080882,0,-1,1,0
2,59,0,0,44,0,0,0.094891,0.074074,1,0,0,1,1,0
1,33,0,9,17,0,0,0.270833,0.977273,1,0.010417,0,-1,1,0
1,33,0,9,17,0,0,0.288889,0.977273,1,0,0,-1,1,0
1,32,0,8,17,0,0,0.262626,0.977778,1,0.010101,0,-1,1,0
2,41,0,0,20,0,0,0.333333,0.090909,0,0,0,0,0,0
1,39,1,0,17,0,0,0.313725,0.205479,1,0.019608,0,0,0,0
1,43,1,7,21,0,0,0.13198,0.638889,1,0.015228,0,0,1,0
3,59,0,0,32,0,0,0,0.681818,1,0,0,0,1,0
1,37,0,0,15,0,0,0.060773,0.154639,1,0.038674,0,0,1,0
3,57,3,4,36,0,0,0,0.076923,1,0,0,0,1,0
2,50,0,3,31,0,0,0.076923,0.428571,1,0.076923,0,0,1,0
2,59,0,4,22,16,0,0.032258,0,1,0,0,1,1,0
2,43,0,0,25,0,0,0.26506,0.285714,0,0.012048,0,0,1,0
2,44,0,6,17,0,0,0.190939,0.166667,1,0.006472,0,0,1,0
1,59,0,10,33,0,0,0.4,0.058824,1,0.1,0,1,0,0
1,55,5,0,21,0,0,0.424242,0.5,1,0.030303,0,0,0,0
1,44,1,0,21,0,0,0.195122,0.619048,1,0,0,0,1,0
1,52,0,0,21,0,0,0.392157,0,1,0.019608,0,1,0,0
1,30,1,0,14,0,0,0.187166,0.952381,1,0.037433,0,-1,1,0
1,45,0,0,11,0,0,0.281768,0.288136,1,0,0,0,1,0
1,34,0,0,1,0,0,0.016667,0.166667,0,0,0,1,1,0
2,35,0,0,1,0,0,0.1,0.083333,0,0.15,0,0,1,0
2,50,0,7,19,0,0,0.016393,1,0,0.005464,0,-1,1,0
2,39,1,0,19,0,0,0.086957,0.617647,0,0.043478,0,0,1,0
1,50,2,6,27,0,0,0.274336,0.662162,1,0.017699,0,0,1,0
2,38,1,0,11,0,0,0.02439,0.054054,1,0.04878,0,1,1,0
1,42,0,3,1,11,0,0.658537,0.6375,1,0,0,0,0,0
1,38,0,2,16,6,0,0.228972,0,1,0,0,1,1,0
1,40,1,0,21,0,0,0.038961,0.05,0,0,0,0,1,0
2,53,0,6,21,8,0,0.987013,0.025,0,0,1,1,-1,0
4,51,0,5,20,0,0,0.008889,0.047619,0,0.004444,0,1,1,0
1,25,0,0,1,0,0,0.342105,0.090909,0,0.078947,0,1,0,0
2,54,3,0,31,0,0,0,0.054054,0,0.089286,0,0,1,0
2,35,0,2,10,8,0,0.184874,0.058824,1,0,0,1,1,0
1,25,0,0,1,0,0,0.035714,1,1,0.071429,0,-1,1,0
2,44,0,4,17,8,0,0.002959,0.069307,1,0,0,0,1,0
1,52,3,6,27,0,0,0.37037,0.461538,1,0.037037,0,0,0,0
2,51,0,0,15,0,0,0,0,0,0.037037,0,1,1,0
2,55,1,0,30,0,0,0.008,0.137615,0,0.064,0,0,1,0
1,51,3,0,35,0,0,0.188406,0.111111,1,0.014493,0,1,1,0
3,41,0,5,7,0,0,0.142857,0.2,1,0.142857,0,1,1,0
2,55,0,5,19,14,0,0.012903,0.261905,1,0,0,0,1,0
2,48,0,0,23,0,0,0.02381,0.48,1,0,0,0,1,0
2,36,1,0,1,0,0,0.197842,0.986667,0,0,0,-1,1,0
2,44,1,8,28,0,0,0.192308,0.421053,1,0.038462,0,0,1,0
2,42,2,5,18,0,0,0,0.5,1,0,0,0,1,0
1,46,0,2,24,0,0,0.125,0.0625,1,0,0,1,1,0
3,50,1,0,20,0,0,0.10596,0.030303,1,0,0,0,1,0
1,30,1,0,1,0,0,0.028169,0.278351,1,0.046278,0,0,1,0
2,32,0,0,17,0,0,0.010638,0.191489,1,0.039007,0,0,1,0
1,59,2,0,40,0,0,0.113636,0.0625,0,0.227273,0,1,0,0
1,51,0,1,8,22,0,0.057971,0.458333,1,0,0,0,1,0
1,34,1,0,16,0,0,0.056604,0.5,1,0.037736,0,0,1,0
2,42,0,3,12,6,0,0.064516,0.25,0,0,0,0,1,0
1,40,0,0,16,0,0,0.201923,0.245283,0,0.009615,0,0,1,0
1,30,0,0,12,0,0,0.114583,0.153061,1,0.010417,0,0,1,0
2,48,0,0,20,0,0,0.063492,0.08,1,0,0,1,1,0
1,37,0,4,1,14,0,0.102804,1,0,0,0,-1,1,0
2,41,1,4,22,0,0,0.126866,0.818182,0,0.022388,0,0,1,0
3,48,0,1,16,0,0,0.023438,0.733333,1,0.03125,0,0,1,0
2,45,0,0,18,0,0,0.304348,0.4,0,0.021739,0,0,0,0
1,42,1,0,21,0,0,0.119048,1,1,0.095238,0,-1,1,0
3,53,2,16,20,13,0,0.010204,0.090909,0,0,0,1,1,0
1,59,2,4,33,0,0,0.096154,0.235294,1,0.076923,0,0,1,0
1,36,0,6,16,0,0,0.340909,0.666667,0,0,0,0,0,0
1,53,4,0,26,0,0,0.064516,0.129032,1,0,0,1,1,0
1,31,0,0,1,0,0,0.086957,0.185185,0,0.23913,0,1,0,0
2,42,1,0,13,0,0,0.027027,0.5,1,0.009009,0,0,1,0
2,46,0,1,21,0,0,0.073643,0.438596,1,0,0,0,1,0
2,43,0,0,19,0,0,0.288194,0.150685,1,0.114583,0,0,0,0
2,37,0,0,13,0,0,0.102564,0.111111,1,0,0,0,1,0
2,54,2,6,28,0,0,0.349206,0.941176,1,0.015873,0,0,0,0
2,38,0,0,17,0,0,0.16,0.20339,1,0,0,0,1,0
3,56,0,8,24,0,0,0.462687,0.980769,0,0,0,-1,0,0
2,54,1,8,27,0,0,0.097222,0.244444,1,0,0,0,1,0
2,38,1,0,18,0,0,0.545455,0.125,1,0,0,1,0,0
2,43,1,0,17,0,0,0.18797,0.588235,1,0.007519,0,0,1,0
2,47,1,0,25,0,0,0.137931,0.363636,1,0,0,0,1,0
2,50,2,4,22,0,0,0.07,0.529412,1,0.065,0,0,1,0
2,43,1,0,18,0,0,0.515385,0.589041,0,0,0,0,0,0
2,33,0,1,9,0,0,0.351648,0.854167,1,0.010989,0,0,0,0
2,48,1,0,19,0,0,0.048276,0.428571,1,0.006897,0,0,1,0
2,53,3,3,26,0,0,0.113208,0.97561,0,0,0,0,1,0
3,52,0,8,24,0,0,0.103175,0.440559,1,0,0,0,1,0
2,56,2,0,27,0,0,0.007678,0.153846,1,0.001919,0,0,1,0
2,55,3,8,30,0,0,0.193548,0.25,0,0,0,0,1,0
2,35,0,0,12,0,0,0.284553,0.333333,1,0,0,1,1,0
2,38,0,0,16,0,0,0,0.5,0,0,1,1,1,0
2,36,0,0,11,0,0,0.079646,0.166667,1,0,0,0,1,0
2,47,0,0,16,0,0,0.263158,0.177778,0,0.105263,0,0,0,0
3,52,0,6,11,20,0,0.082487,0.534884,1,0,0,0,1,0
1,37,0,0,17,0,0,0.398305,1,1,0.050847,0,-1,0,0
2,46,0,0,16,0,0,0.119403,0.166667,0,0.223881,0,0,0,0
2,45,2,0,23,0,0,0.721362,0.7125,1,0.018576,1,0,-1,0
1,52,3,0,32,0,0,0,0.5,1,0.047619,0,0,1,0
3,52,0,5,14,12,0,0.772727,0,0,0,0,1,-1,0
1,42,1,0,17,0,0,0.117117,0.985714,1,0.081081,0,-1,1,0
1,45,1,0,27,0,0,0.049296,0.411765,1,0.007042,0,0,1,0
1,33,0,7,14,0,0,0.0125,0.526316,0,0.025,0,0,1,0
3,52,0,7,12,20,0,0.041667,0.052632,0,0,0,0,1,0
3,52,0,0,1,0,0,0.094937,0.212963,1,0.113924,0,0,1,0
2,43,0,8,21,0,0,0.384615,0.222222,1,0.015385,0,0,0,0
2,39,1,0,17,0,0,0.004732,0.049724,1,0.009464,0,1,1,0
1,33,0,0,12,0,0,0.191176,0.705882,1,0.029412,0,0,1,0
2,38,0,3,1,6,0,0,0.153846,1,0,0,1,1,0
1,57,4,6,37,0,0,0.34188,0.701754,1,0.012821,0,0,0,0
2,48,3,0,1,0,0,0.164384,0.189189,0,0,0,0,1,0
2,51,3,0,22,0,0,0.105263,0.105263,0,0.157895,0,0,1,0
2,59,0,0,21,0,0,0.039773,0.108696,1,0.079545,0,1,1,0
1,32,0,0,1,0,0,0.057143,0.22449,0,0.485714,0,0,0,0
1,34,0,0,1,7,0,0.241935,0.166667,1,0,0,0,1,0
2,45,2,0,25,0,0,0.093023,1,1,0.372093,1,-1,0,0
2,47,0,0,13,17,0,0.470588,0.526316,1,0,0,0,0,0
1,49,1,0,23,0,0,0.022727,0.022222,0,0.022727,0,1,1,0
1,55,3,11,33,0,0,0.171429,0.4,1,0,0,0,1,0
2,30,0,0,1,0,0,0.060606,0,1,0.030303,0,1,1,0
2,48,1,0,19,0,0,0.006579,0.5,1,0,0,0,1,0
1,52,3,8,30,0,0,0.218447,0.153846,1,0.009709,0,0,1,0
1,59,4,0,33,0,0,0.3125,0.380952,1,0.020833,0,0,0,0
2,40,0,8,23,0,0,0.425532,0.235294,1,0.021277,0,0,0,0
3,37,0,2,14,0,0,0.166667,0.25,0,0,0,0,1,0
1,52,2,0,27,0,0,0.061856,0.448718,1,0.061856,0,0,1,0
1,55,2,0,29,0,0,0.014872,1,1,0.003272,0,-1,1,0
1,39,1,5,22,0,0,0.029412,0.185185,1,0,0,0,1,0
1,41,1,0,18,0,0,0.015625,1,0,0.03125,0,-1,1,0
1,31,0,4,1,6,0,0.059126,0.484848,0,0,0,0,1,0
1,54,3,0,35,0,0,0.222222,0.806452,1,0.022222,0,0,1,0
1,54,2,0,33,0,0,0.432558,0.321101,1,0.004651,0,0,0,0
4,58,0,6,11,21,0,0.051913,0.055556,1,0,0,1,1,0
1,55,5,4,33,0,0,0.032787,0.115385,0,0.081967,0,1,1,0
2,35,2,0,1,0,0,0.276836,0.84,0,0.00565,0,0,1,0
3,44,0,0,20,0,0,0.05,0.070313,1,0.0125,0,0,1,0
1,47,2,0,21,0,0,0.083333,0.213115,1,0.011111,0,0,1,0
1,42,0,7,8,0,0,0.30303,0.5,0,0,0,0,1,0
2,50,0,10,7,19,0,0,0,1,0,0,1,1,0
3,51,0,8,10,13,0,0.188406,0.082645,1,0,0,0,1,0
3,59,0,4,22,0,0,0.010714,0.111111,1,0.15,0,1,1,0
2,57,0,2,29,5,0,0,0,0,0,0,1,1,0
2,55,0,4,28,7,0,0.242424,0.3125,1,0,0,0,1,0
2,51,0,0,21,0,0,0,0.02,1,0.048387,0,1,1,0
2,32,0,0,1,0,0,0.13253,0.244444,0,0.108434,0,0,1,0
1,27,0,0,1,0,0,0.152174,0.045455,1,0.130435,0,1,1,0
1,56,0,0,33,0,0,0.1,0.117647,0,0,0,0,1,0
1,32,0,0,1,0,0,0,0.272727,1,0,0,0,1,0
2,56,0,2,12,20,0,0.421053,0.105263,1,0,0,-1,0,0
1,47,0,0,11,16,0,0.133333,0,1,0,0,1,1,0
2,40,0,2,17,0,0,0.227586,0.847826,1,0.006897,0,-1,1,0
2,46,0,0,14,0,0,0,0.230769,0,0.0625,0,0,1,0
1,50,3,0,20,0,0,0.36,0.47619,1,0,0,0,0,0
2,58,0,5,20,19,0,0.076923,0.045455,1,0,0,0,1,0
1,46,1,0,21,0,0,0.056604,0.333333,1,0.056604,0,0,1,0
2,25,0,0,1,0,0,0.214765,0.5,1,0.026846,0,0,1,0
1,38,0,0,15,0,0,0.525424,0.348837,1,0.008475,0,0,0,0
1,49,2,6,29,0,0,0.1,0.192308,1,0.016667,0,1,1,0
1,41,0,4,9,9,0,0.094828,0.1,1,0,0,0,1,0
1,28,0,4,7,0,0,0.276316,0.226415,1,0.039474,0,0,0,0
2,29,0,6,8,0,0,0.028777,0.645161,1,0,0,0,1,0
1,41,0,0,24,0,0,0.050562,0.307692,1,0.050562,0,0,1,0
2,52,1,0,29,0,0,0.031579,0.04,0,0.031579,0,1,1,0
3,45,0,0,27,0,0,0.014286,1,1,0,0,-1,1,0
1,29,1,5,14,0,0,0.12381,0.259259,1,0,0,0,1,0
1,43,2,8,22,0,0,0.425,0.531915,1,0.025,0,0,0,0
1,55,3,6,34,0,0,0.407407,0.186047,1,0,0,0,0,0
1,37,0,0,6,9,0,0.304348,0.092593,0,0,0,1,1,0
1,39,1,0,13,0,0,0.210526,1,1,0.035088,0,-1,1,0
1,34,0,2,6,6,0,0.044444,0.173913,1,0,0,0,1,0
1,48,0,5,24,0,0,0.10101,0.111111,1,0.010101,0,0,1,0
2,34,0,0,6,0,0,0.020619,0.875,1,0,0,-1,1,0
2,32,1,0,14,0,0,0,0.018692,0,0.04,0,0,1,0
2,51,0,5,34,0,0,0.057971,0.083333,1,0.014493,0,0,1,0
3,44,0,0,16,0,0,0.089385,0.882353,1,0.011173,0,0,1,0
1,47,1,0,27,0,0,0.042105,0.235294,1,0.010526,0,0,1,0
3,32,0,0,8,0,0,0.002079,0.9,1,0.003119,0,0,1,0
2,52,2,0,25,0,0,0.017045,0.375,1,0.022727,0,0,1,0
2,48,0,0,12,0,0,0.813333,0.677419,1,0.008889,1,0,-1,0
1,26,0,0,11,0,1,0.021277,0.102564,1,0.042553,0,1,1,0
1,55,0,0,20,0,0,0.098485,0.244444,1,0.060606,0,0,1,0
2,30,1,0,11,0,0,0.285714,0.462963,0,0,0,0,1,0
1,34,1,0,17,0,0,0,0.5,1,0,0,0,1,0
1,25,0,0,1,0,0,0.357143,0,0,0.214286,0,1,0,0
1,35,0,7,14,0,0,0.23,0.289474,1,0.11,0,0,0,0
2,32,0,0,10,0,0,0.05,0.606061,1,0.2,0,-1,1,0
3,58,5,8,41,0,0,0.057143,0.47619,1,0.014286,0,0,1,0
2,59,0,10,36,0,0,0.15,0,1,0.15,0,1,1,0
2,43,0,5,15,0,0,0.06,1,1,0.18,0,0,1,0
1,58,3,8,39,0,0,0.116883,1,0,0.077922,0,0,1,0
3,59,0,6,13,12,0,0.024896,0.008439,0,0,0,-1,1,0
2,38,1,2,10,0,0,0.021277,0.94,1,0.042553,0,0,1,0
2,31,0,3,1,0,0,0.068182,0.305556,1,0,0,0,1,0
2,33,0,0,1,0,0,0.57265,0.039216,0,0.034188,0,1,0,0
2,51,0,4,32,0,0,0.021277,0.235294,1,0.021277,0,-1,1,0
2,39,1,0,1,0,0,0.041667,0.25,0,0.3125,0,0,0,0
3,26,0,4,6,0,0,0.204082,0.130435,1,0,0,1,1,0
1,34,2,2,18,0,0,0.030303,0.113208,1,0.166667,0,0,1,0
1,38,0,3,13,0,0,0.25,0.052632,1,0,0,0,1,0
1,39,0,5,1,7,0,0.319249,0.166667,1,0,0,1,0,0
